Date,Facets,Value,Units
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.95895,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.467149999999997,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.284860000000002,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",14.441619999999999,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",30.75186,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",26.978749999999998,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.95346,mn. transactions
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.94566,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.74056,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.19003,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.444,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",38.765739999999994,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.617379999999997,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.127969999999998,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",31.561840000000004,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.2311,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.094890000000003,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.78054,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",40.347570000000005,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",487.6737119,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",782.8973386,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1453.8075784,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",820.7150136,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",818.5569378,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",815.1756462999999,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",880.7498275,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",621.0126922000001,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",503.6835848,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1303.6992255,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",780.8681985000001,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",777.8323369,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",767.0325679,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",739.3126272000001,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",479.7292428,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",417.0720396,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",944.9308413000001,Rs. '000
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",924.0240812000001,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",738.0666646999999,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",754.5428601,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",769.9523809,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",631.8263012000001,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",516.9868114,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1317.9306353,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",829.3748641000001,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",734.3349373,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1119.5614589,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",813.2113168,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",670.7596833,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",635.4813677999999,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1382.86223,Rs. '000
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",16.39326,mn. transactions
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.540219999999998,mn. transactions
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",36.81251,mn. transactions
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.29234,mn. transactions
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.60775,mn. transactions
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.521130000000003,mn. transactions
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.79986,mn. transactions
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.95718,mn. transactions
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.203229999999998,mn. transactions
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",36.580169999999995,mn. transactions
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.71067,mn. transactions
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.66362,mn. transactions
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.827479999999998,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",21.24184,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",16.3833,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.77559,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",32.3595,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",32.92108,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.0699,mn. transactions
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.8076,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.95223,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.831719999999997,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.58371,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",37.7047,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.20849,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.72459,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",30.543219999999998,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.82795,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.00817,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.36214,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",35.21549,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",937.3521548,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",784.0421089,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2423.2935329,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1594.0690759,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1623.7229959000001,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2082.3104927,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1485.0853139,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",892.5981548000001,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",703.3530895,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1952.6317187,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1387.7966295,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1278.574576,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1949.3778379,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1103.2051046000001,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",679.5264388,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1040.1080654,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1635.7293263000001,Rs. '000
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2994.7291642,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2093.3369255000002,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1911.9069044,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1467.1519813999998,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",930.3870976000001,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",708.6712342000001,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2203.9111237,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1551.4261859,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",770.3941505,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1844.7252521,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1448.8936717,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1907.0981169,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",708.8171874,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Credit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2245.9031645,Rs. '000
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.44707,mn. transactions
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",26.605939999999997,mn. transactions
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",45.259159999999994,mn. transactions
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.98625,mn. transactions
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.59168,mn. transactions
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.544130000000003,mn. transactions
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",24.21466,mn. transactions
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",19.07807,mn. transactions
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.589190000000002,mn. transactions
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",38.42793,mn. transactions
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.48995,mn. transactions
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.04175,mn. transactions
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.95895,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.467149999999997,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.284860000000002,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",14.441619999999999,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",30.75186,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",26.978749999999998,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.95346,mn. transactions
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.94566,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",22.74056,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.19003,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",16.444,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",38.765739999999994,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.617379999999997,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.127969999999998,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",31.561840000000004,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",23.2311,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",21.094890000000003,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",20.78054,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",40.347570000000005,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",487.6737119,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",782.8973386,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1453.8075784,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",820.7150136,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",818.5569378,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",815.1756462999999,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",880.7498275,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",621.0126922000001,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",503.6835848,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1303.6992255,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",780.8681985000001,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",777.8323369,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",767.0325679,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",739.3126272000001,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",479.7292428,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",417.0720396,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",944.9308413000001,Rs. '000
